ID,Source,Pred,Monthly Visitors November 2020,Text,Pred123,Pred-101
ID-1278,Truthout,neutral,1380000,Kamala Harris Says She Was a Progressive Prosecutor. Her Record Says Otherwise.,2,0
ID-1425,Truthout,negative,1380000,Getting Poorer While Working Harder: The “Cliff Effect”,3,-1
ID-1445,Truthout,positive,1380000,"""If Classrooms Are “Free of Politics",1,1
ID-1453,Truthout,positive,1380000,Israel’s Netanyahu Set to Win Fifth Term After Vow to Annex West Bank,1,1
ID-1479,Truthout,neutral,1380000,"""Mueller Stoked Trump-Russia Alarmism",2,0
ID-1507,Truthout,positive,1380000,Right-Wing Supreme Court Gives Green Light to Partisan Gerrymandering,1,1
ID-1616,Truthout,neutral,1380000,Anchorage Hits 90 Degrees for First Time in Recorded History,2,0
ID-1619,Truthout,negative,1380000,Barr Is a Distraction. We Must Insist on the Moral Indictment of Trump.,3,-1
ID-1797,Truthout,neutral,1380000,"""Warren",2,0
ID-1902,Truthout,neutral,1380000,Retired Oil Rigs Off California Coast Could Find New Lives as Artificial Reefs,2,0
ID-1983,Truthout,neutral,1380000,"""In 10 Years",2,0
ID-2164,Truthout,neutral,1380000,"""US Sanctions Are Deadly",2,0
ID-2245,Truthout,negative,1380000,"""Amid Trump’s Attacks",3,-1
ID-2247,Truthout,neutral,1380000,"""As Ilhan Omar Said",2,0
ID-2534,Truthout,negative,1380000,Landmark UN Report to Show We Are in a Human-Induced Extinction Crisis,3,-1
ID-2591,Truthout,negative,1380000,To Be Sick and Not Rich Is the Nightmare of Medical Care in the US,3,-1
ID-2608,Truthout,neutral,1380000,American Dark Money Is Fueling the Rise of Europe’s Far Right,2,0
ID-2829,Truthout,negative,1380000,Missouri’s Last Abortion Clinic Faces Closure. OB-GYNs Are Fighting Back.,3,-1
ID-2887,Truthout,negative,1380000,Trump Attempted to Suppress State Dept. Analyst’s Testimony on Climate Crisis,3,-1
ID-3216,Truthout,positive,1380000,Sanders and Omar’s Plan Would Wipe Out Every Outstanding Student Loan,1,1
ID-3254,Truthout,negative,1380000,US Border Patrol Is the Most Brutal Militia of All,3,-1
ID-3289,Truthout,negative,1380000,"""As Capitalism Fails",3,-1
ID-3397,Truthout,positive,1380000,The Most Unpopular Presidential Election Winner Ever Could Win Again in 2020,1,1
ID-3560,Truthout,positive,1380000,It’s Past Time for the United States to Get Out of Puerto Rico’s Way,1,1
ID-3589,Truthout,negative,1380000,Pete Buttigieg Trivializes the Impact of Trade on US Job Losses,3,-1
ID-3616,Truthout,neutral,1380000,"""The Last Time There Was This Much CO2",2,0
ID-3638,Truthout,negative,1380000,"""US Takes Illegal",3,-1
ID-3655,Truthout,neutral,1380000,"""“Sooner or Later",2,0
ID-3702,Truthout,negative,1380000,Fears of New Gaza Invasion Rise as Israel Launches Airstrikes,3,-1
ID-3754,Truthout,negative,1380000,Puerto Ricans Are Resisting Policing as a Solution to Crisis,3,-1
ID-3787,Truthout,negative,1380000,Trump Administration Losing 94 Percent of Lawsuits Over Illegal Policy Changes,3,-1
ID-3862,Truthout,neutral,1380000,New York Activists Are Leading the Charge on Sex Work Decriminalization,2,0
ID-3871,Truthout,neutral,1380000,Real Sanctuary Demands More Than Lip Service. Cities Must Step Up.,2,0
ID-3885,Truthout,neutral,1380000,The World Is Burning and Those in Power Are Stoking the Flames,2,0
ID-3913,Truthout,negative,1380000,A Political Stalemate Over Puerto Rico Is Leaving US Disaster Funding in Limbo,3,-1
ID-3930,Truthout,negative,1380000,McDonald’s Can’t Fool Its Shareholders: Big Chicken Is Bad Business,3,-1
ID-3957,Truthout,neutral,1380000,Affirming the Paris Accord Is Good — But Democrats Must Do Much More,2,0
ID-4119,Truthout,neutral,1380000,Rex Tillerson to Congress: Jared Kushner Went Behind My Back on Foreign Policy,2,0
ID-4125,Truthout,negative,1380000,Solitary Confinement Can Lead to a Life Sentence in Prison,3,-1
ID-4150,Truthout,neutral,1380000,Trump’s Bank Appears Willing to Cooperate With Investigation Against Him,2,0
ID-4413,Truthout,negative,1380000,"""In Face of Death Threats",3,-1
ID-4439,Truthout,negative,1380000,The US War on Immigrants Is a Public Health Crisis,3,-1
ID-4448,Truthout,negative,1380000,Warren and Sanders Refuse to Cozy Up to Wall Street Donors,3,-1
ID-4482,Truthout,neutral,1380000,"""There Aren’t Mass Marches",2,0
ID-4516,Truthout,positive,1380000,Refugees in Desperate Need of Help in Airports Across the United States,1,1
ID-4602,Truthout,negative,1380000,Study: Children Near Lead Smelters Are Exposed to Lead in the Womb,3,-1
ID-4625,Truthout,negative,1380000,Walmart Got a $2.2 Billion Tax Cut. Now It’s Laying Off Workers,3,-1
ID-4633,Truthout,negative,1380000,"""‘Stonewall Generation’ Confronts Old Age",3,-1
ID-4693,Truthout,negative,1380000,Racist Voter Suppression Made Alabama’s Abortion Ban Possible,3,-1
ID-4766,Truthout,negative,1380000,Progressive Jewish Group Demands End to Israel’s Brutal Occupation,3,-1
ID-4771,Truthout,neutral,1380000,"""Six Years After Coup",2,0
ID-4781,Truthout,negative,1380000,The Muslim Ban: A Family Separation Policy,3,-1
ID-4903,Truthout,negative,1380000,New York Times Report on Trump’s Taxes May Prompt Fraud Investigation,3,-1
ID-4978,Truthout,neutral,1380000,New Trump Rule Permits Anti-LGBTQ Health Care Discrimination,2,0
ID-52,Twitchy,negative,6900000,Ilhan Omar hopes her minions can help her punish ‘white nationalist’ Tucker Carlson for ‘hate speech’,3,-1
ID-107,Twitchy,negative,6900000,OH NOEZ! Alyssa Milano just totally doomed Amy McGrath’s entire campaign and all it took was ONE WORD,3,-1
ID-118,Twitchy,negative,6900000,Ratio alert! KC paper’s spin for attack on Daily Wire’s Michael Knowles takes victim-blaming to the next level,3,-1
ID-202,Twitchy,negative,6900000,Whiplash warning! Ben Shapiro shows how stunningly fast Adam Schiff & Dems changed direction on what constitutes a ‘cover-up’,3,-1
ID-206,Twitchy,positive,6900000,‘I can’t think of one thing’: Lindsey Graham gives four reasons why the idea that Trump obstructed justice is ‘absurd’,1,1
ID-207,Twitchy,neutral,6900000,"""‘Sit this one out",2,0
ID-208,Twitchy,positive,6900000,‘This is rich’! Hillary Clinton’s lecture about who’s not ‘above the law’ sets a new facepalm record,1,1
ID-355,Twitchy,positive,6900000,Watch Halle Berry KICK A** in a promo video for future Academy Award Best Picture winner ‘John Wick: Chapter 3’,1,1
ID-380,Twitchy,negative,6900000,Take a MILLION seats! Conservative women OWN Sen. Patty Murray for equating abortion with ‘control’ and DAMN,3,-1
ID-523,Twitchy,positive,6900000,That’ll show him! Bette Midler shows her support for Amy McGrath by shaming polio survivor Mitch McConnell over military discharge,1,1
ID-601,Twitchy,negative,6900000,Oh FFS! Jussie Smollett has been suffering ‘night terrors’ since making up his fake hate crime and people have questions,3,-1
ID-632,Twitchy,positive,6900000,‘Clean-up in aisle 5!’ Kimberley Strassel spots something ‘convenient’ about post-Mueller media scoops,1,1
ID-633,Twitchy,negative,6900000,‘We hope it won’t end up being a dud’: Jerry Nadler’s attempted explanation for why Mueller is testifying spells DESPERATION,3,-1
ID-671,Twitchy,positive,6900000,BAHAHA! Eric Swalwell talking smack about Barr and how they will ‘hold Trump accountable’ is even FUNNIER now (watch),1,1
ID-717,Twitchy,neutral,6900000,Fierce critic of bare feet on airplanes posts (and then deletes) topless photo to promote USA Today op-ed that calls Trump a ‘laughingstock’ [Screenshot],2,0
ID-830,Twitchy,neutral,6900000,Spoiler: She’s CLUELESS! AOC’s attempt to push universal health care gets REKT by Conservative woman in just 2 tweets,2,0
ID-898,Twitchy,neutral,6900000,YEP: ABC’s Terry Moran only needed two words to sum up today’s hearings and gigantic fail by Democrats,2,0
ID-937,Twitchy,neutral,6900000,Beto O’Rourke addressing how much wealth might be TOO much could make the next family gathering ‘a little awkward’,2,0
ID-938,Twitchy,neutral,6900000,"""Beto O’Rourke wouldn’t get rid of just the existing border wall",2,0
ID-1035,Twitchy,neutral,6900000,Journalism! #FakeNews called on MSNBC reporter’s claim about what was NOT mentioned at Trump’s rally (‘Roll the tape!’),2,0
ID-1174,Twitchy,positive,6900000,"""The great TRIGGERING begins: Tim Young asks ‘my body",1,1
ID-1239,Twitchy,negative,6900000,‘This is frightening’: Leftist thugs harass Candace Owens at University of Pennsylvania,3,-1
ID-1305,Twitchy,negative,6900000,THREAD==> Byron York explains how Robert Mueller ‘exposed fatal flaw of Trump-Russia affair’,3,-1
ID-1307,Twitchy,neutral,6900000,TIME cover picturing the Buttigieg ‘first family’ is a display of ‘heterosexuality without women’,2,0
ID-1335,Twitchy,positive,6900000,"""‘Great",1,1
ID-1382,Twitchy,positive,6900000,CNN’s Brian Stelter tweets cryptic ‘storm approaching’ gif on eve of Mueller report (and LMAO at the replies),1,1
ID-1436,Twitchy,positive,6900000,Hot take alert! David Hogg counters Mike Pence’s pro-#2A tweet with a reminder about what Jesus didn’t own,1,1
ID-1592,Twitchy,neutral,6900000,YOUCH! Ilhan Omar proves Pence RIGHT that she doesn’t know what she’s talking about in months-old tweet about Venezuela,2,0
ID-1594,Twitchy,negative,6900000,[‘Law & Order’ theme] Ice-T says he almost shot an Amazon worker delivering a package,3,-1
ID-1723,Twitchy,positive,6900000,OOPSIE DAISY! Alyssa Milano’s tweet wasn’t the DUNK on American gun owners she thought it was and ROFL,1,1
ID-1803,Twitchy,negative,6900000,‘No kidding’! John Dean helpfully points out why ‘facts’ are NOT a priority at House Judiciary Dems’ hearing,3,-1
ID-2018,Twitchy,positive,6900000,"""LOL",1,1
ID-2083,Twitchy,negative,6900000,CENSORSHIP: Facebook deleted a post from @MichelleMalkin that criticized the company for banning her friends Laura Loomer and Gavin McInnes,3,-1
ID-2196,Twitchy,negative,6900000,‘Winner by KO’! Rick Scott fires back at AOC for her ’embarrassing’ attempt to shame him,3,-1
ID-2244,Twitchy,negative,6900000,Alyssa Milano wants to destroy Georgia’s film industry to preserve sacrament of abortion,3,-1
ID-2268,Twitchy,neutral,6900000,Dan Crenshaw RIPS into Google execs at hearing for labeling Ben Shapiro a Nazi,2,0
ID-2376,Twitchy,neutral,6900000,‘What a SLAP in the face’: Brigitte Gabriel and other legal immigrants drop the HAMMER on Dems pushing open borders,2,0
ID-2377,Twitchy,negative,6900000,‘What a snob’: Alec Baldwin says Trump ‘fooled all these flyover Americans’ (cue backpedaling!),3,-1
ID-2450,Twitchy,negative,6900000,‘Try again’: NowThis’ attempted gotcha on Alabama anti-abortion law ‘might be the dumbest comparison I have ever seen’,3,-1
ID-2455,Twitchy,negative,6900000,Andy Ngo reports on the epidemic of hoax hate crimes against LGBT people in Portland,3,-1
ID-2674,Twitchy,negative,6900000,‘Holy hell’: The twisted tale of Jessica Yaniv ‘gets worse than you could ever imagine’,3,-1
ID-2754,Twitchy,neutral,6900000,"""Carpe Donktum says HuffPost is coming for him now",2,0
ID-2766,Twitchy,negative,6900000,Dan Crenshaw slams Chuck Schumer for ‘immature and deeply cynical’ reaction to the deal with Mexico,3,-1
ID-2816,Twitchy,positive,6900000,Like OMG Marx is so FETCH! Dana Loesch has like the PERFECT take on Teen Vogue’s puff piece on Karl Marx and LOL,1,1
ID-3032,Twitchy,negative,6900000,DIRECT HIT! Adam Baldwin drops the mother of ALL truth bombs on Pete Buttigieg for pushing ‘democratic capitalism’,3,-1
ID-3207,Twitchy,negative,6900000,"""Quote of the day: ‘Bill de Blasio regularly says stupid things",3,-1
ID-3261,Twitchy,neutral,6900000,‘Good rant’: Conservative tweeter’s thread puts MSM meltdowns over Trump’s tweets in much-needed perspective,2,0
ID-3344,Twitchy,neutral,6900000,"""John Cornyn points out that government can only do so much",2,0
ID-3443,Twitchy,negative,6900000,‘Unreal’: WH reporter April Ryan ‘playing the victim’ after Mike Huckabee slams her ‘incitement’ against Sarah Sanders,3,-1
ID-3491,Twitchy,negative,6900000,SHAMELESS: Cam Edwards calls TIME magazine out for trying to spin CO vigil student walk-out,3,-1
ID-3515,Twitchy,neutral,6900000,"""At rally",2,0
ID-3528,Twitchy,negative,6900000,"""DHS Sec. Kirstjen Nielsen LIGHTS UP Congress for inaction on immigration",3,-1
ID-3549,Twitchy,neutral,6900000,"""Holy hypocrisy",2,0
ID-3628,Twitchy,negative,6900000,Trump just told reporters he hopes someone looks into the ‘illegal takedown that failed’,3,-1
ID-3653,Twitchy,negative,6900000,‘She’s Republican-ing extra hard’! Ana Navarro intervenes to distract from ‘Pelosi vs. Squad’ melee,3,-1
ID-3736,Twitchy,positive,6900000,"""Megan Rapinoe shares a great idea for boosting women’s pay",1,1
ID-3743,Twitchy,negative,6900000,NY Times tries to backpedal after publishing ‘abhorrent’ anti-Semitic cartoon in international edition,3,-1
ID-3818,Twitchy,positive,6900000,‘WOW!’ Somehow a fire started near a fireworks store in S. Carolina (Guess what happened next),1,1
ID-3837,Twitchy,neutral,6900000,California just thought up another green tax; Wait staff hardest hit,2,0
ID-3865,Twitchy,neutral,6900000,"""Oh HONEY",2,0
ID-3878,Twitchy,neutral,6900000,Serial hot-take-haver Pardes Seleh is totally cringing at all you housewives ‘who haven’t worked a day in their life’,2,0
ID-3896,Twitchy,neutral,6900000,Watch Pete Buttigieg explain why women shouldn’t vote for one of their more qualified sisters,2,0
ID-3903,Twitchy,neutral,6900000,‘Talk about taking foreign help’! Rep. Jim Jordan reminds Dems what happened in 2016 (and the Resistance does NOT like it),2,0
ID-3984,Twitchy,negative,6900000,"""CLUELESS",3,-1
ID-4118,Twitchy,neutral,6900000,Rep. Ilhan Omar calls overcrowding at El Paso border ‘a reflection of white nationalism’,2,0
ID-4186,Twitchy,negative,6900000,That was fast! Joe Biden steps on multiple rakes right out of the gate with this HIGHLY problematic take on America,3,-1
ID-4196,Twitchy,negative,6900000,‘Evil has no limit’: Blue-checked UK journo’s case for more abortions is ‘truly disgusting’,3,-1
ID-4241,Twitchy,negative,6900000,"""Kamala Harris condemns Trump for ‘vile",3,-1
ID-4249,Twitchy,negative,6900000,Mic DROP! Dana Loesch has a super inconvenient question for Lefties accusing Tulsi Gabbard of being a Russian puppet,3,-1
ID-4251,Twitchy,positive,6900000,Mollie Hemingway has the ‘good news for Ralph Northam’ after his ‘absurd statement’ about investigation of old yearbook,1,1
ID-4274,Twitchy,negative,6900000,Still SO MAD! Hillary’s tweet nagging Hasbro to remove certain ‘Trump words’ from Scrabble app BACKFIRES in a BIGLY way,3,-1
ID-4330,Twitchy,positive,6900000,Hillary joins Twitter forces with AOC in effort to throw shade at Trump admin (and sparks 1 awkward question),1,1
ID-4372,Twitchy,negative,6900000,Downright PATHETIC! Ben Shapiro makes a complete fool of Jeffrey Toobin for pushing THIS from Michael Cohen to own Trump,3,-1
ID-4521,Twitchy,negative,6900000,‘You stick with your anti-Semitism’: AOC says she ‘will never apologize’ for trivializing the Holocaust,3,-1
ID-4617,Twitchy,negative,6900000,"""Trump Yarmulkas cause a mini-outrage",3,-1
ID-4631,Twitchy,negative,6900000,"""‘Hell yes’! Guys",3,-1
ID-4857,Twitchy,negative,6900000,‘What a load of crap’: Brit Hume is not buying Joe Biden’s late apology to Anita Hill,3,-1
ID-4865,Twitchy,neutral,6900000,FLASHBACK: Tucker Carlson told Michael Avenatti to his face that he was exploiting Stormy Daniels,2,0
ID-4981,Twitchy,negative,6900000,Playboy’s Brian Karem thinks Seb Gorka should have been the one banned from the WH (Gorka tells Karem how to get his pass back),3,-1
ID-4996,Twitchy,negative,6900000,‘NOW do abortion. We’ll wait.’ Ilhan Omar doubles down on her gun violence claim and only makes herself look even WORSE,3,-1
ID-18,Vice,neutral,35410000,Emojis That Don’t Exist but Should,2,0
ID-35,Vice,positive,35410000,"""Getting 'California Sober' Showed Me a Kinder",1,1
ID-50,Vice,neutral,35410000,"""I Make $1",2,0
ID-51,Vice,neutral,35410000,I Wore a Music-Activated Vibrator to the Club Instead of Doing Drugs,2,0
ID-86,Vice,positive,35410000,Mark Zuckerberg Says the Supreme Court of Facebook Is Coming Soon,1,1
ID-108,Vice,negative,35410000,Party Organisers Describe the Weirdest Ways They've Seen People Smuggle in Drugs,3,-1
ID-137,Vice,positive,35410000,Some Easy Ways to Stamp Out Your Festival Carbon Footprint,1,1
ID-148,Vice,neutral,35410000,That Iconic Photo of Shrek's Head Carved Out of a Melon Needs Revisiting,2,0
ID-165,Vice,neutral,35410000,The U.S. Women's Soccer Team Is Literal Goals,2,0
ID-172,Vice,neutral,35410000,They Should've Used This Song Father John Misty Wrote for 'A Star Is Born',2,0
ID-174,Vice,neutral,35410000,This Medical School in Japan Uses Facial Recognition for Attendance,2,0
ID-200,Vice,negative,35410000,What Western Media Got Wrong About China’s Blockbuster ‘The Wandering Earth’,3,-1
ID-226,Vice,positive,35410000,Method Man Gives Us Some Brilliant Work Advice,1,1
ID-311,Vice,neutral,35410000,"""NASA Is Offering $18",2,0
ID-385,Vice,neutral,35410000,'The Farewell' Makes the Asian American Immigrant Experience Feel Universal,2,0
ID-429,Vice,negative,35410000,Facebook's New Chatbot Is Unsure if Mark Zuckerberg Is a Murderer,3,-1
ID-431,Vice,negative,35410000,Florida Man Killed by World’s Most Dangerous Bird,3,-1
ID-445,Vice,negative,35410000,Hong Kong Police Make ‘Largest Ever’ Seizure of Explosives in Lead Up to Protests,3,-1
ID-494,Vice,neutral,35410000,Planting ‘Billions of Trees’ Isn’t Going to Stop Climate Change,2,0
ID-524,Vice,negative,35410000,The 'Wild West' of Weed Is Dying Out. Here's What's Replacing It,3,-1
ID-525,Vice,negative,35410000,The Christchurch Shooter has Been Charged with 50 Counts of Murder,3,-1
ID-530,Vice,negative,35410000,The Unique Way Glasgow Takes Drugs Is Killing Its Drug Users,3,-1
ID-535,Vice,neutral,35410000,There's a Little Bit of Psychopath in All of Us,2,0
ID-539,Vice,neutral,35410000,This Is What Fish Oil Supplements Actually Do,2,0
ID-561,Vice,positive,35410000,We Asked People Who've Never Smoked Weed What They Think it'd Feel Like,1,1
ID-562,Vice,positive,35410000,What It's Like to Go Through a Gang Initiation,1,1
ID-586,Vice,neutral,35410000,"""For Women of Colour",2,0
ID-628,Vice,negative,35410000,Watch a Woman Drop a 20-Litre Container of Ranch Dressing... Everywhere,3,-1
ID-730,Vice,neutral,35410000,Here’s What You Need to Know About Indonesia’s Massive Elections,2,0
ID-742,Vice,negative,35410000,Introducing the Anxiety Hour: a Mental Health Podcast from VICE,3,-1
ID-782,Vice,neutral,35410000,Men Told Us How Bottoming Affects Their Eating Habits,2,0
ID-886,Vice,neutral,35410000,"""Werner Herzog's New Film Is About an Old",2,0
ID-889,Vice,neutral,35410000,What Happens When Your Girlfriend Finds Out You're into Trans Women,2,0
ID-900,Vice,neutral,35410000,"""Young Australians Talk Climate Change",2,0
ID-905,Vice,neutral,35410000,#KuToo Is The Japanese Movement Against Wearing High Heels,2,0
ID-908,Vice,neutral,35410000,'I Think You Should Leave' Is Like Weird Twitter as a TV Show,2,0
ID-953,Vice,negative,35410000,Colombia Failed These Coca Farmers. Now They're Turning Back To The Cartels,3,-1
ID-959,Vice,negative,35410000,Darwin’s Finches Are In Danger Because a Parasite Is Changing Their Mating Song,3,-1
ID-983,Vice,neutral,35410000,Enough with the Batman Movies Already,2,0
ID-989,Vice,neutral,35410000,Find Out If Your Top Sexual Fantasy Is Unique or Just Boring,2,0
ID-1058,Vice,negative,35410000,Man Imprisoned for Drunk Driving Says His Body Actually Turns Food into Alcohol,3,-1
ID-1108,Vice,positive,35410000,Prisoners Tell Us How Tommy Robinson Will Actually Be Treated in Jail,1,1
ID-1139,Vice,negative,35410000,"""Some Mad",3,-1
ID-1263,Vice,negative,35410000,Drug Dealers Tell Us How to Spot a Sucker,3,-1
ID-1387,Vice,neutral,35410000,Chelsea Manning Warns That Trump Will Go After Journalists With “Indictments and Charges”,2,0
ID-1405,Vice,negative,35410000,Doing Someone Else’s Uni Homework Could Soon Be a Crime in Australia,3,-1
ID-1459,Vice,neutral,35410000,Jordan Peterson’s Book Pulled from New Zealand Shelves Following Mosque Shootings,2,0
ID-1470,Vice,neutral,35410000,Malaysia Plans to Decriminalise Drug Possession for Personal Use,2,0
ID-1510,Vice,neutral,35410000,Scientists Want to Inspire Public Conversations About Death,2,0
ID-1536,Vice,negative,35410000,The Psychological Effects of Grieving on Social Media,3,-1
ID-1604,Vice,neutral,35410000,'The Git Up' Is the Next Viral Country Rap Song,2,0
ID-1615,Vice,neutral,35410000,An Australian Teen Hacked Apple Twice Hoping They'd Give Him a Job,2,0
ID-1688,Vice,positive,35410000,Jerks Landed a Helicopter on California's Wildflower Super Bloom,1,1
ID-1732,Vice,negative,35410000,People Are Wearing Data Charts to Visualise the Climate Crisis,3,-1
ID-1926,Vice,neutral,35410000,This Refugee-Led Cooking Class Is Making Space for Cultural Exchange,2,0
ID-2042,Vice,neutral,35410000,Darwin has Been Rocked by a 7.2 Magnitude Earthquake,2,0
ID-2133,Vice,neutral,35410000,Recovered GoPro Footage Reveals the Last Minutes of Himalayan Climbers' Lives,2,0
ID-2278,Vice,negative,35410000,Experts Accuse China of Murdering People and Taking Their Organs,3,-1
ID-2310,Vice,negative,35410000,Muslim Women in Sri Lanka Are Pissed About the Post-Bombing Burqa Ban,3,-1
ID-2481,Vice,neutral,35410000,Woman in Viral Video Who Licked Carton of Ice Cream and Put It Back Could Go to Jail,2,0
ID-2586,Vice,negative,35410000,These Photos Show Just How Bad India’s Water Crisis Has Become,3,-1
ID-2604,Vice,negative,35410000,A Man has Been Charged with the Murder of Melbourne Woman Courtney Herron,3,-1
ID-2631,Vice,negative,35410000,Here’s How Scientists Plan to Watch Supermassive Black Hole Collisions,3,-1
ID-2793,Vice,neutral,35410000,"""Health Apps Can Share Your Data Everywhere",2,0
ID-2826,Vice,negative,35410000,Menthol Cigarettes Could Be Even Worse Than Regular Cigarettes,3,-1
ID-2832,Vice,neutral,35410000,"""My Time Covering the Story of Charlene Downes",2,0
ID-2839,Vice,negative,35410000,Pakistan Fans Blame Burgers for Country’s Loss in World Cup Match Against India,3,-1
ID-2863,Vice,neutral,35410000,The 'Aladdin' Porn Parody Is Here and We Fixed Its Title,2,0
ID-2900,Vice,positive,35410000,"""Yes",1,1
ID-2913,Vice,neutral,35410000,The Trump Administration Just Rolled Back Obama's Historic Climate Change Plan,2,0
ID-2955,Vice,negative,35410000,PTSD Can Supercharge Sex Drive and Researchers Aren't Sure Why,3,-1
ID-3039,Vice,neutral,35410000,JAY-Z Is Officially the First Billionaire Rapper,2,0
ID-3154,Vice,positive,35410000,Funny Shots from the Archives of Iconic Photographer Martin Parr,1,1
ID-3197,Vice,negative,35410000,Parents in South Korea Are Upset They Can’t Beat Their Kids Anymore,3,-1
ID-3224,Vice,neutral,35410000,"""Sorry Taylor Swift",2,0
ID-3238,Vice,negative,35410000,This ‘Uncensored’ Right-Wing Facebook Clone Allows Racism but Not Nudity,3,-1
ID-3269,Vice,neutral,35410000,'Us' Opening Weekend Proves the Black Community Has Jordan Peele's Back,2,0
ID-3393,Vice,negative,35410000,"""That Viral Video of a Chimp Scrolling Instagram Is Bad",3,-1
ID-3399,Vice,negative,35410000,The Philippines' Anti-Drug Agency Wants to Ban a Rap Song it Thinks is About Weed,3,-1
ID-3440,Vice,neutral,35410000,You Can Now Explore Kim Kardashian's Butt in Actual Size,2,0
ID-3459,Vice,negative,35410000,Austrian White Nationalist Accused of Ties to NZ Mosque Shooter Is Making Money off Youtube,3,-1
ID-3471,Vice,negative,35410000,Disturbing Video Shows Clam Sushi Still Moving as it's Being Served,3,-1
ID-3490,Vice,negative,35410000,"""Photos of Dirt",3,-1
ID-3507,Vice,negative,35410000,'Chernobyl' Brings the Horror of the Nuclear Disaster to Life,3,-1
ID-3561,Vice,neutral,35410000,Japanese Workers Are Very Upset About Their Upcoming 10-Day Holiday,2,0
ID-3680,Vice,neutral,35410000,Capturing a Nigerian Church Surviving South East London Gentrification,2,0
ID-3704,Vice,negative,35410000,"""Fire Breaks Out at Japanese Animation Studio",3,-1
ID-3731,Vice,negative,35410000,Life Lessons from Three of the World’s Most Brutal Sports,3,-1
ID-3732,Vice,negative,35410000,Man Arrested After Filling Hotel Bath with Potatoes During Five-Day MDMA Binge,3,-1
ID-3749,Vice,neutral,35410000,One of the World's Most Wanted Hackers Speaks,2,0
ID-3777,Vice,negative,35410000,Tech Companies Can Now Be Fined $1 Million for Spreading Fake News in Singapore,3,-1
ID-3782,Vice,positive,35410000,The Ways Black Gay Men ‘Act Straight’ to Survive Festival Season,1,1
ID-3844,Vice,negative,35410000,Experts Are Already Arguing Over How to Rebuild Notre Dame,3,-1
ID-3897,Vice,neutral,35410000,We’re Launching a Paid Work Placement Initiative For Culturally Diverse Graduates,2,0
ID-3955,Vice,negative,35410000,A Woman in China Tried to Cure Her Cancer by Swallowing Maggots,3,-1
ID-3971,Vice,negative,35410000,"""Australian Man Takes a Piss in His Backyard",3,-1
ID-4107,Vice,neutral,35410000,One Woman’s Harrowing Journey from Aspiring Olympian to NXIVM Sex 'Slave',2,0
ID-4134,Vice,negative,35410000,Taking a Selfie on this Thai Beach Could Score You the Death Penalty,3,-1
ID-4245,Vice,negative,35410000,Man Freaks Out in Bagel Shop Because Women on Dating Sites Don’t Like Short Guys,3,-1
ID-4523,Vice,neutral,35410000,'We Will Always Be in Search of Ian Curtis' – Jon Savage's New Book Tells the Story of Joy Division,2,0
ID-4544,Vice,neutral,35410000,DJ Khaled Played Himself With an Energy Drink Bundle Scandal,2,0
ID-4703,Vice,neutral,35410000,This DIY Artist Transforms into Haunted House Icons in This Hilarious Series,2,0
ID-4763,Vice,negative,35410000,People Tell Us How QAnon Destroyed Their Relationships,3,-1
ID-4935,Vice,neutral,35410000,"""I Paid to Have My Breasts Massaged",2,0
ID-6,Vox,neutral,40790000,Democrats defend Congresswomen Trump says should “go back” to their “corrupt” countries,2,0
ID-330,Vox,positive,40790000,Stranger Things season 3 is charming but frustrating. Here’s a spoiler-free review.,1,1
ID-340,Vox,neutral,40790000,The Senate just extended the September 11th Victim Compensation Fund through 2090,2,0
ID-347,Vox,neutral,40790000,"""Trump’s hasty plan to get Americans back on the moon by 2024",2,0
ID-357,Vox,positive,40790000,We asked all the 2020 Democrats how they’d fix child care. Here’s what they said.,1,1
ID-533,Vox,neutral,40790000,"""The new",2,0
ID-753,Vox,neutral,40790000,James Holzhauer’s Jeopardy winning streak has come to an end,2,0
ID-757,Vox,negative,40790000,Joe Biden turns inappropriate touching accusations into a punchline,3,-1
ID-829,Vox,negative,40790000,Some Amazon warehouse workers in Chicago say the company cheated them of overtime hours,3,-1
ID-936,Vox,positive,40790000,Bernie Sanders’s reparations comments cause rift over DSA endorsement,1,1
ID-941,Vox,positive,40790000,Brazil’s Supreme Court pushed back against an attempt to cancel participatory councils,1,1
ID-952,Vox,negative,40790000,Coachella 2019 fire: What we know,3,-1
ID-1052,Vox,neutral,40790000,Little Caesars is the latest chain where you can try out meatless meat,2,0
ID-1075,Vox,negative,40790000,New Mexico militia detains migrants at gunpoint in social media,3,-1
ID-1115,Vox,neutral,40790000,Read Bernie Sanders’s 2019 Medicare-for-all plan,2,0
ID-1138,Vox,negative,40790000,Solitary confinement isn’t effective. That’s why New Jersey lawmakers are trying to restrict it.,3,-1
ID-1141,Vox,positive,40790000,Soon your driver’s license might not get you through airport security,1,1
ID-1183,Vox,negative,40790000,This billboard is being criticized for inciting violence against “the Squad”,3,-1
ID-1229,Vox,positive,40790000,"""White House: We’re not considering busing migrants to “sanctuary cities.” Trump: Yes",1,1
ID-1269,Vox,neutral,40790000,Facebook will never strip away Mark Zuckerberg’s power,2,0
ID-1275,Vox,neutral,40790000,Jared Kushner’s telling indifference on refugees,2,0
ID-1284,Vox,negative,40790000,Mitt Romney is “sickened” by the Trump administration’s “dishonesty” after reading Mueller report,3,-1
